stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
293,293,Mt Moriah Baptist Church,Eastbound SE 7th AVE @ Nearside SE 10th TER,29.64575777,-82.31241602
294,294,Tools for Schools,Eastbound SE 11th ST @ Farside SE 7th AVE,29.64572844,-82.31086936
295,295,Williams Elementary School,Eastbound SE 7th AVE @ Farside SE 12th TER,29.64572219,-82.30807822
297,297,Eastbound SE 7th Avenue @ SE 15th Street,Eastbound SE 7th AVE @ Nearside SE 15th ST,29.64572377,-82.30601469
96,96,Northbound SE 15th Street @ SE 3rd Avenue,Northbound SE 15th ST @ Nearside SE 3rd Ave,29.64878958,-82.30578802
301,301,Eastbound University Avenue @ SE 15th Street,Eastbound E University AVE @ Farside SE 15th ST,29.65180444,-82.30473586
107,107,Health Department,Southbound Alachua County Health Department @ Far*,29.6490856,-82.2949412
307,307,Southeast Gator Liquor @ Hawthorne Road,Eastbound Hawthorne RD @ Farside SE 24th ST,29.64499727,-82.29383753
308,308,Eastbound Hawthorne Road @ SE 26th Street,Eastbound Hawthorne RD @ Nearside SE 26th ST,29.64384663,-82.29155067
309,309,Alachua County Sheriff's Office,Eastbound Hawthorne RD @ Nearside SE 27th ST,29.64283044,-82.28944903
311,311,Southbound SE 27th Street @ SE 15th Avenue,Southbound SE 27th ST @ Farside SE 15th AVE,29.63707113,-82.28926955
312,312,Durelle Heights Neighborhood,Southbound SE 27th ST @ Farside SE 18th AVE,29.63458861,-82.28925253
313,313,Lana's Place,Eastbound SE 21st AVE @ Nearside SE 28 DR,29.63258877,-82.28808153
314,314,Faith Missionary Church,Eastbound SE 21st AVE @ Nearside SE 30th Dr,29.63258494,-82.28568137
315,315,Eastbound SE 21st Avenue @ SE 32nd Terrace,Eastbound SE 21st AVE @ Nearside SE 32 TER,29.63259016,-82.28369999
316,316,SE 35th St @ SE 21st Avenue,Eastbound SE 21st AVE @ Farside SE 35th ST,29.63254327,-82.2809372
317,317,Northbound SE 35th Street @ SE 20th Avenue,Northbound SE 35th ST @ Nearside SE 18th AVE,29.6347148,-82.280703
319,319,Northbound SE 35th Street @ SE 16th Avenue,Northbound SE 35th ST @ Farside SE 16th AVE,29.63667127,-82.28068987
320,320,Kangaroo @ SE 35th Street,Northbound SE 35th ST @ Nearside Hawthorne RD,29.63855919,-82.28069471
322,322,E Hawthorne Road @ SE 39th Terrace,Eastbound Hawthorne RD @ Farside SE 39th TER,29.63666561,-82.27582937
323,323,Chevron Food Mart @ SE 43rd Street,Northbound SE 43rd ST @ Farside Hawthorne RD,29.63621577,-82.27241187
324,324,Eastside High School,Northbound SE 43rd ST @ Farside SE 13th AVE,29.63989564,-82.27242102
325,325,Verdant Cove Apartments,Northbound SE 43rd ST @ Nearside SE 10th PL,29.64189987,-82.27241966
326,326,Eastwood Meadows,Northbound SE 44th ST @ Farside SE 10th PL,29.64243442,-82.27147337
327,327,The Verdant Cove,Southbound SE 43rd ST @ Nearside SE 10th PL,29.64218627,-82.2725472
329,329,Chevron Food Mart @ SE 43rd Street,Southbound SE 43rd ST @ Nearside Hawthorne RD,29.63622277,-82.27255904
330,330,Westbound Hawthorne Road @ SE 39th Street,Westbound Hawthorne RD @ Nearside SE 39th TER,29.63691894,-82.2757022
331,331,Eastside Food Store,Southbound SE 35th ST @ Farside Hawthorne RD,29.63862311,-82.2808462
332,332,Southbound SE 35th Street @ SE 16th Avenue,Southbound SE 35th ST @ Nearside SE 16th AVE,29.63663644,-82.2808427
333,333,Southbound Se 35th Street @ SE 18th Avenue,Southbound SE 35th ST @ Farside SE 18th AVE,29.63479211,-82.2808637
334,334,Southbound SE 35th Street @ SE 20th Avenue,Southbound SE 35th ST @ Nearside SE 20th AVE,29.63275966,-82.28088015
335,335,Westbound SE 21st Avenue @ SE 32nd Terrace,Westbound SE 21st AVE @ Farside SE 32nd ST,29.63266444,-82.2836557
336,336,Faith Missionary Church,Westbound SE 21st AVE @ Farside SE 30th Dr,29.63265844,-82.28569037
337,337,Lana's Place,Westbound SE 21st AVE @ Nearside SE 27th ST,29.63269744,-82.2890722
338,338,Durelle Heights Neighborhood,Northbound SE 27th ST @ Nearside SE 18th AVE,29.63486144,-82.2891822
339,339,Northbound SE 27th Street @ SE 15th Avenue,Northbound SE 27th ST @ Nearside SE 15th AVE,29.63705661,-82.28912986
341,341,Alachua County Sheriffs Department,Northbound SE 27th ST @ Nearside Hawthorne Rd,29.64190627,-82.28916803
342,342,Alachua County Sheriffs Department,Westbound Hawthorne RD @ Farside SE 25th TER,29.64403873,-82.29137521
343,343,Dollar General,Westbound Hawthorne RD @ Nearside SE 24th ST,29.64523094,-82.2936928
349,349,Westbound E University Avenue @ NE 16th Street,Westbound E University AVE @ Nearside NE 16th ST,29.65202402,-82.30429258
111,111,Southbound SE 15th Street @ SE 4th Avenue,Southbound SE 15th ST @ Nearside SE 4th AVE,29.64838294,-82.30594303
113,113,Southbound SE 15th Street @ SE 7th Avenue,Southbound SE 15th ST @ Nearside SE 7th AVE,29.6459966,-82.30596103
115,115,Williams Elementary School,Westbound SE 7th AVE @ Nearside SE 12th TER,29.64583979,-82.3094919
116,116,Waldo Rd @ SE 7th Avenue,Westbound SE 7th AVE @ Farside SE 11th ST,29.64584161,-82.31100618
357,357,SE 7th Avenue @ SE 10th Terrace,Westbound SE 7th AVE @ Farside SE 10th TER,29.64585576,-82.31245068
358,358,The Cotton Club,Westbound SE 7th AVE @ Nearside SE 9th ST,29.64584972,-82.31504448
409,409,North Walmart Supercenter,Southbound NW 23rd ST @ Farside NW 62nd ST,29.709163,-82.355985
1343,1343,Northside Park and Senior Recreational Center,Southbound NW 34th ST @ Farside NW 58th AVE,29.70792312,-82.35445424
414,414,Barnhill Clinic,Southbound NW 34th ST @ Nearside NW 29th ST,29.70259709,-82.36559292
416,416,Pizza Hut @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 49th AVE,29.70033526,-82.37025967
417,417,Capri Neighborhood,Southbound NW 34th ST @ Farside NW 44th PL,29.69458176,-82.37236967
418,418,Southbound NW 34th Street @ NW 41st Avenue,Southbound NW 34th ST @ Farside NW 41st AVE,29.6909001,-82.37238334
419,419,NW 39th Avenue @ NW 34th Street,Eastbound NW 39th AVE @ Farside NW 34th ST,29.68851443,-82.37127517
420,420,First Assembly Church,Eastbound NW 39th AVE @ Nearside NW 29th TER,29.68849476,-82.36615117
421,421,Walnut Creek Neighborhood,Eastbound NW 39th AVE @ Nearside NW 25th TER,29.68844093,-82.36021701
422,422,Uptown Village Apartments,Eastbound NW 39th AVE @ Farside NW 24th BLVD,29.68841093,-82.35714034
423,423,Palmetto Woods Neighborhood,Eastbound NW 39th AVE @ Farside NW 22nd DR,29.68838309,-82.35398801
424,424,Girls Place of Alachua County,Eastbound NW 39th AVE @ Nearside NW 21st ST,29.68840775,-82.35159703
425,425,Eastbound NW 39th Ave at NW 19th St Green Tree Pk,Eastbound NW 39th AVE @ Nearside NW 19th ST,29.68841702,-82.34786804
426,426,Ridgeview Baptist Church,Southbound NW 19th ST @ Nearside NW 36th AVE,29.68588793,-82.34743935
427,427,Altrusa House of Gainesville,Westbound NW 36th AVE @ Farside NW 20th ST,29.68577276,-82.34953668
428,428,Southbound NW 21st Street @ NW 36th Avenue,Southbound NW 21st ST @ Farside NW 36th AVE,29.68524001,-82.35155702
429,429,Glen Springs Apartments,Southbound NW 21st ST @ Farside NW 32nd PL,29.68289084,-82.35157285
430,430,Misty Oaks Apartments,Southbound NW 21st ST @ Nearside NW 31st AVE,29.68138693,-82.35157151
432,432,Cobblestone Apartments,Eastbound NW 23rd ST @ Farside NW 28th CIR,29.67811815,-82.34924646
433,433,Brookwood Terrace,Eastbound NW 23rd BLVD @ Farside NW 16th TER,29.67648476,-82.34804918
252,252,Plaza Verde - NW 23rd Avenue,Eastbound NW 23rd AVE @ Farside NW 16th TER,29.6738826,-82.34176735
245,245,Plaza Verde @ NW 13th St Southbound,Southbound NW 13th ST @ Farside NW 23rd AVE,29.67271989,-82.33924919
247,247,Gainesville High School,Southbound NW 13th ST @ Nearside NW 19th LN,29.67050243,-82.33925052
248,248,Gainesville High School,Southbound NW 13th ST @ Farside NW 18th AVE,29.66795343,-82.33925302
434,434,Direct Auto Insurance,Southbound NW 13th ST @ Farside NW 14th AVE,29.66453941,-82.33926537
435,435,State Farm Insurance @ NW 13th Street,Southbound NW 13th ST @ Farside NW 12th AVE,29.66301368,-82.33926636
436,436,Applebee's @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 10th AVE,29.66133131,-82.33927482
437,437,All Star Automotive,Southbound NW 13th ST @ Nearside NW 7th AVE,29.65777446,-82.33929047
438,438,The Gate Food Store @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 5th AVE,29.6559366,-82.33930485
439,439,NW 13th St @ Nearside NW 3rd Pl Southbound,Southbound NW 13th ST @ Nearside NW 3rd PL,29.65447744,-82.33935935
440,440,The Standard,Southbound NW 13th ST @ Nearside NW 1st AVE,29.65293176,-82.33936492
1595,1595,UF Health Heart Hospital Parking Garage,Southbound SW 13th St nearside SW 12th Ave,29.63996111,-82.33944225
1420,1420,Southbound SW 13th ST @ SW 13th AVE,Southbound SW 13 ST @ SW 13th AVE,29.63798059,-82.33942663
1550,1550,Hotel Eleo @ SW 16th Ave Westbound,Westbound SW 16th AVE @ Farside SW 14th ST,29.63645428,-82.34110522
1359,1359,Gainesville Healthcare Center,Northbound SW 16th ST @ Nearside Circle of Hope,29.63738241,-82.34287485
42,42,Shands Hospital @ Center Drive,Northbound Center DR @ farside Mowry RD,29.640843,-82.346064
43,43,Center Drive @ Museum Rd,Northbound Center DR @ Nearside Museum RD,29.64438802,-82.34685334
45,45,University Police Department,Eastbound Museum RD @ Farside Newell DR,29.644758,-82.343068
46,46,Beaty Towers,Eastbound Museum RD @ Nearside SW 13th ST,29.64470665,-82.3408195
363,363,SW 13th Street & W University Avenue,Northbound SW 13th ST @ Nearside W University AVE,29.6514826,-82.33919868
364,364,Publix @ NW 13th St and W Univ Ave,Northbound NW 13th ST @ Nearside W University AVE,29.65374878,-82.33907924
365,365,Mother Earth Market,Northbound NW 13th ST @ Farside NW 5th AVE,29.65692483,-82.33907798
366,366,University House Apartments,Northbound NW 13th ST @ Farside NW 7th AVE,29.658724,-82.33906869
367,367,Xerographic Copy Center,Northbound NW 13th ST @ Nearside NW 10th AVE,29.6610406,-82.33906452
368,368,LifeSouth Community Blood Center @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 14th AVE,29.66400507,-82.33905346
369,369,CVS @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 16th AVE,29.66640027,-82.33904452
370,370,Gainesville High School,Northbound NW 13th ST @ Farside NW 18th AVE,29.66848245,-82.33902418
372,372,Lux 13 Apartments,Northbound NW 13th ST @ Farside NW 21st AVE,29.67111031,-82.3390439
373,373,Furniture Kingdom,Westbound NW 23rd AVE @ Farside NW 13th ST,29.67408627,-82.34077435
374,374,UF Health Homecare,Westbound NW 23rd AVE @ Nearside NW 16th TER,29.67407376,-82.34277369
375,375,Brook Wood Terrace Neighborhood,Westbound NW 23rd AVE @ Farside NW 16th TER,29.67645676,-82.34789085
376,376,Cobblestone Apartments,Westbound NW 23rd AVE @ Nearside NW 28th CIR,29.6783969,-82.3492879
378,378,Misty Oaks Apartments,Northbound NW 21st ST @ Farside NW 31st ST,29.68161008,-82.35150409
379,379,Northbound NW 21st Avenue @ NW 33rd Avenue,Northbound NW 21st ST @ Nearside NW 33rd AVE,29.68332198,-82.35148758
380,380,Kiwanis Park,Northbound NW 21st ST @ Nearside NW 36th AVE,29.6856246,-82.35148401
381,381,Altrusa House of Gainesville,Eastbound NW 36th AVE @ Nearside NE 20th ST,29.68571076,-82.34951401
382,382,Ridgeview Baptist Church,Eastbound NW 36th AVE @ Nearside NW 19th ST,29.68566226,-82.34743718
1374,1374,Westbound NW 39th AVE @ NW 19th TER,Westbound NW 39th AVE @ Nearside NW 19th TER,29.68863541,-82.34796719
384,384,Girls Place of Alachua County,Westbound NW 39th AVE @ Nearside NW 21st ST,29.68863043,-82.35132718
385,385,Sonic Drive In,Westbound NW 39th AVE @ Nearside NW 22nd DR,29.688627,-82.354962
386,386,Forest of the Unicorn Neighborhood,Westbound NW 39th AVE @ Nearside NW 24th BLVD,29.68863634,-82.35816847
387,387,Walnut Creek Neighborhood,Westbound NW 39th AVE @ Farside NW 25th TER,29.68867526,-82.36031651
388,388,Assembly of Gods Church,Westbound NW 39th AVE @ Farside NW 29th TER,29.68872401,-82.36650984
389,389,Westbound NW 39th Avenue @ NW 31st Street,Westbound NW 39th AVE @ Nearside NW 31st TER,29.68872961,-82.36860264
390,390,NW 39th Avenue @ NW 34th Street,Westbound NW 39th AVE @ Nearside NW 34th ST,29.68875974,-82.3715794
391,391,Gethsemane Lutheran Church,Northbound NW 34th ST @ Nearside NW 41st AVE,29.69135326,-82.37220451
393,393,Capri Neighborhood,Northbound NW 34th ST @ Nearside NW 45th AVE,29.69549059,-82.37221184
394,394,Family Dollar @ NW 34th Street,Northbound NW 34th ST @ Farside NW 51st PL,29.70075659,-82.36939001
395,395,YMCA @ NW 34th Street,Northbound NW 34th ST @ Farside NW 30th TER,29.70190693,-82.36686251
396,396,Barnhill Clinic,Northbound NW 34th ST @ Nearside NW 29th ST,29.70273643,-82.36496801
404,404,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 57th PL,29.70773359,-82.35790484
405,405,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 25th TER,29.70967909,-82.35962968
406,406,Northbound NW 23rd Terrace @ NW 62nd Avenue,Northbound NW 23rd TER @ Nearside NW 62nd AVE,29.71133576,-82.36017484
407,407,Hampton Court Apartments,Northbound NW 23rd TER @ Nearside NW 65th PL,29.71433592,-82.36013867
408,408,Northbound NW 23rd Terrace @ US Hwy 441,Northbound NW 23rd TER @ Nearside NW 13th ST,29.71503608,-82.35870808
447,447,Hunters Run,Northbound SW 25th TER @ Farside Williston RD,29.61278861,-82.35933118
448,448,Westbound SW 40th Place @ NW 26th Terrace,Westbound SW 40th PL @ Nearside SW 26th TER,29.61365117,-82.3601048
449,449,Hideaway Apartments,Westbound SW 40th TER @ Nearside SW 38th PL,29.61349728,-82.36205434
450,450,Lexington Crossing Apartments,Northbound SW 27th ST @ Nearside SW 38th PL,29.61512078,-82.36230984
451,451,Lexington Crossing Apartments,Northbound SW 27th ST @ Farside SW 38th PL,29.61621425,-82.36244382
453,453,Windsor Park Apartments,Northbound SW 27th ST @ Nearside SW 35th PL,29.61738266,-82.36256279
454,454,Northbound SW 27th Street @ SW 35th Place,Northbound SW 27th ST @ Nearside SW 35th PL,29.61962611,-82.36275901
455,455,Casablanca East Apartments,Eastbound SW 35th PL @ Farside SW 27th TER,29.61977114,-82.36151438
456,456,Arbor Park Apartments,Eastbound SW 35th PL @ Nearside SW 27th TER,29.61996578,-82.35881801
457,457,Hickory Place Apartments,Eastbound SW 35th PL @ Nearside SW 23rd TER,29.62012767,-82.3568122
459,459,SW 23rd Terrace @ SW 35th Place,Northbound SW 23rd TER @ Farside SW 32nd PL,29.62181311,-82.35583135
460,460,Towne Parc Apartments,Northbound SW 23rd TER @ Farside SW 31st PL,29.62393728,-82.35602735
461,461,University Club Apartments,Northbound SW 23rd TER @ Farside SW 28th PL,29.62583078,-82.35633251
462,462,University of Florida Energy Research,Northbound SW 23rd TER @ Nearside SW Archer RD,29.62806161,-82.35935034
463,463,University Commons,Northbound SW 23rd TER @ Nearside Archer RD,29.63073048,-82.36144102
464,464,Mt Vernon Apartments @ SW 23rd Drive,Northbound SW 23rd DR @ Farside Archer RD,29.63577261,-82.35879151
465,465,Campus Edge Condominiums,Northbound SW 23rd DR @ Nearside Hull RD,29.63710101,-82.35880102
466,466,Forestry Field Lab/Plant Growth,Eastbound Mowry RD @ Farside Hull RD,29.63817644,-82.35669601
1481,1481,Cancer/Genetics Research Complex,Eastbound Mowry Rd @ Farside SW 23 Dr,29.63835379,-82.35357232
467,467,Cancer and Genetics Research,Eastbound Mowry RD @ Nearside Gale Lemerand DR,29.63876911,-82.35141085
468,468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,29.63979111,-82.35038735
469,469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,29.64234104,-82.35034601
1253,1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,29.64581027,-82.35025685
1254,1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,29.64816727,-82.34961785
966,966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,29.6485696,-82.34733385
925,925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,29.6485296,-82.34495985
1192,1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,29.64839477,-82.34355845
1193,1193,Rawlings Hall,Southbound Newell DR @ Nearside McCarty DR,29.64660765,-82.34357212
473,473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,29.64514027,-82.34698268
474,474,Commuter Lot Parking Garage,Southbound Gale Lemerand DR @ Farside Museum RD,29.642997,-82.350577
477,477,Cancer & Genetics Research Center,Westbound Mowry RD @ Farside Gale Lemerand DR,29.63891457,-82.35141331
1482,1482,Lake Alice Conservation Area,Westbound Mowry Rd @ Nearside SW 23 Dr,29.63847362,-82.35360223
478,478,IFAS Lab,Westbound Mowry RD @ Farside Hull RD,29.63827953,-82.35697034
479,479,Campus Edge Condominiums,Southbound SW 23rd DR @ Farside Hull RD,29.63704951,-82.35891682
480,480,Mt Vernon Apartments,Southbound SW 23rd DR @ Nearside Archer RD,29.63571371,-82.35890657
481,481,University Commons,Southbound SW 23rd TER @ Farside Archer RD,29.63026778,-82.36158634
482,482,University of Florida Energy Research,Southbound SW 23rd TER @ Farside Archer RD,29.62789494,-82.35930918
483,483,University Club Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,29.62536578,-82.35634218
484,484,Towne Parc Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,29.6236845,-82.35616094
485,485,Southwood Apartments,Southbound SW 23rd TER @ Farside SW 34 PL,29.62078617,-82.35593683
486,486,Gator Place Condominiums,Southbound SW 23rd TER @ Farside SW 35th PL,29.61905311,-82.35574301
488,488,Countryside at the University Apartments,Southbound SW 23rd TER @ Nearside Williston RD,29.61598136,-82.35541365
489,489,Southbound SW 23rd Street @ Williston Road,Southbound SW 23rd ST @ Nearside Williston RD,29.61380578,-82.35518301
490,490,The Polos Apartments,Westbound Williston RD @ Farside SW 23rd ST,29.61317401,-82.35682786
249,249,NW 16th Ave NW 13th St,Westbound NW 16th AVE @ Farside NW 13th ST,29.6668006,-82.34052118
250,250,Gainesville High School Tennis Courts,Westbound NW 16th AVE @ Nearside NW 16th TER,29.6668221,-82.34306301
495,495,Westbound NW 16th Avenue @ NW 20th Way,Westbound NW 16th AVE @ Nearside NW 20th WAY,29.66683003,-82.34926531
496,496,Forest Ridge Neighborhood,Westbound NW 16th AVE @ Nearside NW 22nd ST,29.66682243,-82.35256351
498,498,NW 24th St @ NW 16th Avenue,Westbound NW 16th AVE @ Nearside NW 24th ST,29.66683606,-82.35802695
500,500,NW 27th Terrace @ NW 16th Avenue,Westbound NW 16th AVE @ Nearside NW 27th TER,29.66686519,-82.36289218
501,501,NW 30th Terrace @ NW 16th Avenue,Westbound NW 16th AVE @ Farside NW 30th TER,29.66686165,-82.36767463
502,502,Zion Evangelical Lutheran Church,Westbound NW 16th BLVD @ Farside NW 34th ST,29.66709243,-82.37335737
505,505,B'Nai Israel School & Day Care,Westbound NW 16th BLVD @ Farside NW 38th TER,29.67096728,-82.3817466
507,507,Capital City Bank @ NW 16th Boulevard,Westbound NW 16th BLVD @ Nearside NW 41st ST,29.67289052,-82.38612217
508,508,NW 23rd Ave NW 43rd St,Westbound NW 16th BLVD @ Nearside NW 43rd ST,29.67362143,-82.38766433
509,509,Floral Expressions,Westbound NW 23rd AVE @ Farside NW 43rd ST,29.67423165,-82.38964735
510,510,Westbound NW 23rd Avenue @ NW 46th Terrace,Westbound NW 23rd AVE @ Nearside NW 46th TER,29.67422715,-82.39180571
511,511,First Church of the Nazarene,Westbound NW 23rd AVE @ Nearside NW 51st ST,29.67421543,-82.3969155
512,512,Northwest Baptist Church,Westbound NW 23rd AVE @ Nearside NW 55th ST,29.67419968,-82.40228299
514,514,Westbound NW 23rd Avenue @ NW 63rd Terrace,Westbound NW 23rd AVE @ Farside NW 63rd TER,29.67424043,-82.41059583
515,515,Hickory Woods Neighborhood,Westbound NW 23rd AVE @ Nearside NW 68th TER,29.67428977,-82.4151598
516,516,Quail Ridge Neighborhood,Westbound NW 23rd AVE @ Nearside NW 71st ST,29.67430277,-82.41797849
517,517,Shenandoah Neighborhood,Westbound NW 23rd AVE @ Nearside NW 77th TER,29.67421128,-82.42504857
518,518,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Farside NW 23rd AVE,29.67524293,-82.43010849
520,520,Santa Fe,Westbound Santa Fe College @ Farside Santa Fe Col*,29.67962796,-82.43187572
521,521,Santa Fe College,Eastbound NW South RD @ Nearside NW 83rd ST,29.67777977,-82.43053349
522,522,The Pentecostals of Gainesville,Eastbound NW 23rd AVE @ Farside NW 83rd ST,29.67422327,-82.42841316
523,523,Shenandoah Neighborhood,Eastbound NW 23rd AVE @ Farside NW 77th TER,29.6740746,-82.42518282
524,524,Quail Ridge Neighborhood,Eastbound NW 23rd AVE @ Nearside NW 71st ST,29.6741895,-82.41826059
525,525,Hickory Woods Neighborhood,Eastbound NW 23rd AVE @ Farside NW 68th TER,29.67419234,-82.41536238
526,526,Eastbound NW 23rd Avenue @ NW 63rd Terrace,Eastbound NW 23rd AVE @ Nearside NW 63rd TER,29.67412208,-82.41045292
528,528,Northwest Baptist Church,Eastbound NW 23rd AVE @ Nearside NW 55th ST,29.674028,-82.401846
529,529,First Church of the Nazarene,Eastbound NW 23rd AVE @ Nearside NW 51st ST,29.67399316,-82.39693158
531,531,Eastbound NW 23rd Avenue @ NW 46th Street,Eastbound NW 23rd AVE @ Nearside NW 46th ST,29.67402827,-82.39244917
532,532,Floral Expressions,Eastbound NW 23rd AVE @ Nearside NW 43rd ST,29.67398326,-82.38963836
533,533,NW 23rd Ave NW 43rd St,Eastbound NW 16th BLVD @ Nearside NW 43rd ST,29.67294743,-82.38672967
535,535,B'Nai Israel School & Day Care,Eastbound NW 16th BLVD @ Nearside NW 38th TER,29.6707266,-82.38172067
537,537,Willowcroft Neighborhood,Eastbound NW 16th BLVD @ Farside NW 35th WAY,29.66733871,-82.37443344
538,538,Covenant Church,Eastbound NW 16th AVE @ Nearside NW 31st TER,29.66666059,-82.36891011
539,539,Brywood Neighborhood,Eastbound NW 16th AVE @ Farside NW 27th TER,29.666647,-82.362483
541,541,Raintree Neighborhood,Eastbound NW 16th AVE @ Nearside NW 23rd TER,29.66665008,-82.3579352
543,543,Forest Ridge Neighborhood,Eastbound NW 16th AVE @ Nearside NW 22nd ST,29.66663233,-82.35308359
544,544,Eastbound NW 16th Avenue @ NW 20th Way,Eastbound NW 16th AVE @ Nearside NW 20th WAY,29.66659047,-82.34780588
545,545,Colony Park Apartments,Eastbound NW 16th AVE @ Nearside NW 18th ST,29.66658295,-82.34456829
546,546,NW 16th Ave NW 13th St,Eastbound NW 16th AVE @ Nearside NW 13th ST,29.66657125,-82.33984147
1560,1560,Eastwood Meadows,Northbound SE 44th ST @ Farside SE 10th PL,29.6424297,-82.27158799
595,595,Lake Forest Trails Neighborhood,Northbound SE 43rd ST @ Farside SE 6th AVE,29.64617144,-82.27239087
596,596,Lake Forest Elementary School,Northbound SE 43rd ST @ Nearside SE 4th AVE,29.648533,-82.272339
597,597,Sunrise Store @ SE 43rd Street,Northbound SE 43rd ST @ Nearside E University AVE,29.65097027,-82.2723612
1259,1259,Exxon Gas Station @ E University Avenue,Westbound E University AVE @ Farside SE 43rd ST,29.65196093,-82.27293445
598,598,Eastside Plaza,Westbound E University AVE @ Farside SE 39th ST,29.65197077,-82.27698441
599,599,Morningside Nature Center,Westbound E University AVE @ Nearside SE 38th ST,29.65198292,-82.27995894
601,601,Fred Cone Park,Westbound E University AVE @ Nearside SE 27th ST,29.65199193,-82.28707086
602,602,Pine Meadows Apartments,Westbound E University AVE @ Nearside NE 26th TER,29.6519906,-82.28987786
1239,1239,Caroline Manor Affordable Housing,Westbound E University AVE @ Nearside NE 25th ST,29.65200294,-82.2919187
1240,1240,Northbound NE 25th Street @ NE 3rd Place,Northbound NE 25th ST @ Nearside NE 3rd PL,29.65411694,-82.29226936
608,608,Northbound NE 25th Street @ NE 6th Avenue,Northbound NE 25th ST @ Farside NE 6th AVE,29.65713327,-82.29227303
609,609,Mt Carmel Baptist Church,Northbound NE 25th ST @ Nearside NE 8th AVE,29.65914477,-82.2922917
611,611,Northbound NE 25th Street @ NE 11th Place,Northbound NE 25th ST @ Nearside NE 11th PL,29.6630121,-82.29194453
612,612,Westbound NE 12th Avenue @ NE 24th Terrace,Westbound NE 12th AVE @ Nearside NE 24th TER,29.66378579,-82.29255263
614,614,Southbound NE 24th Street @ NE 8th Avenue,Southbound NE 24th ST @ Nearside NE 8th AVE,29.66245577,-82.29369686
617,617,Westbound NE 8th Avenue @ NE 23nd Street,Westbound NE 8th AVE @ Farside NE 23nd ST,29.65928766,-82.29466556
618,618,Duval Elementary School,Westbound NE 8th AVE @ Nearside NE 21st ST,29.6592966,-82.29714036
627,627,Southbound NE 9th Street @ NE 7th Avenue,Southbound NE 9th ST @ Nearside NE 7th AVE,29.65863077,-82.31484769
629,629,Southbound NE 9th Street @ NE 5th Avenue,Southbound NE 9th ST @ Nearside NE 5th AVE,29.6557811,-82.31483569
630,630,Southbound NE 9th Street @ NE 3rd Avenue,Southbound NE 9th ST @ Nearside NE 3rd AVE,29.65409046,-82.31481333
632,632,Florida School of Traditional Midwifery,Westbound E University AVE @ Farside NE 8th ST,29.65204628,-82.31654651
634,634,Alachua County School Board Administration,Westbound E University AVE @ Nearside NE BLVD,29.65202366,-82.31964026
553,553,Downtown Library,Northbound SE 3rd ST @ Nearside E University AVE,29.65176577,-82.32231769
554,554,Salvation Army,Eastbound E University AVE @ Nearside E 7th ST,29.6518481,-82.31825119
555,555,Eastbound E University Avenue @ SE 8th Street,Eastbound E University AVE @ Nearside SE 8th ST,29.65184877,-82.31631819
556,556,Northbound NE 9th Street @ E University Avenue,Northbound NE 9th ST @ Farside E University AVE,29.65240177,-82.31465786
557,557,Northbound NE 9th Street @ NE 3rd Avenue,Northbound NE 9th ST @ Farside NE 3rd AVE,29.65420459,-82.31468404
558,558,Northbound NE 9th Street @ NE 5th Avenue,Northbound NE 9th ST @ Nearside NE 5th AVE,29.65560385,-82.31470207
560,560,Northbound NE 9th Street @ NE 8th Avenue,Northbound NE 9th ST @ Nearside NE 8th AVE,29.65898662,-82.3147046
561,561,Eastbound NE 8th Avenue @ NE 11th Street,Eastbound NE 8th AVE @ Farside NE 11th ST,29.6592805,-82.31152368
562,562,Sunny Food Mart,Eastbound NE 8th AVE @ Nearside NE 12th ST,29.65927105,-82.31029077
563,563,MLK Center and Citizens Field,Eastbound NE 8th AVE @ Farside NE 13th ST,29.65926146,-82.30821333
564,564,MLK Center,Northbound Waldo RD @ Farside NE 8th AVE,29.66044479,-82.30571595
569,569,Duval Elementary School,Eastbound NE 8th AVE @ Farside NE 20th ST,29.6591796,-82.29821669
570,570,Eastbound NE 8th Avenue @ NE 22nd Street,Eastbound NE 8th AVE @ Nearside NE 22nd ST,29.65918177,-82.29602286
